GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Minute,Margin of Error
0100000US,,United States,314M300US3798015804,3798015804,"United States - In metropolitan or micropolitan statistical area - Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area - Camden, NJ Metro Division","Camden, NJ Metro Division",28.8,0.2
0100000US,,United States,314M300US3798033874,3798033874,"United States - In metropolitan or micropolitan statistical area - Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area - Montgomery County-Bucks County-Chester County, PA Metro Division","Montgomery County-Bucks County-Chester County, PA Metro Division",28.4,0.2
0100000US,,United States,314M300US3798037964,3798037964,"United States - In metropolitan or micropolitan statistical area - Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area - Philadelphia, PA Metro Division","Philadelphia, PA Metro Division",31.5,0.2
0100000US,,United States,314M300US3798048864,3798048864,"United States - In metropolitan or micropolitan statistical area - Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area - Wilmington, DE-MD-NJ Metro Division","Wilmington, DE-MD-NJ Metro Division",26.0,0.2
0100000US,,United States,310M300US38060,38060,"United States - In metropolitan or micropolitan statistical area - Phoenix-Mesa-Scottsdale, AZ Metro Area","Phoenix-Mesa-Scottsdale, AZ Metro Area",26.0,0.1
0100000US,,United States,310M300US38100,38100,"United States - In metropolitan or micropolitan statistical area - Picayune, MS Micro Area","Picayune, MS Micro Area",34.0,1.8
0100000US,,United States,310M300US38180,38180,"United States - In metropolitan or micropolitan statistical area - Pierre, SD Micro Area","Pierre, SD Micro Area",11.5,0.8
0100000US,,United States,310M300US38220,38220,"United States - In metropolitan or micropolitan statistical area - Pine Bluff, AR Metro Area","Pine Bluff, AR Metro Area",22.1,0.6
0100000US,,United States,310M300US38240,38240,"United States - In metropolitan or micropolitan statistical area - Pinehurst-Southern Pines, NC Micro Area","Pinehurst-Southern Pines, NC Micro Area",23.7,0.9
0100000US,,United States,310M300US38260,38260,"United States - In metropolitan or micropolitan statistical area - Pittsburg, KS Micro Area","Pittsburg, KS Micro Area",16.2,0.8
0100000US,,United States,310M300US38300,38300,"United States - In metropolitan or micropolitan statistical area - Pittsburgh, PA Metro Area","Pittsburgh, PA Metro Area",26.5,0.1
0100000US,,United States,310M300US38340,38340,"United States - In metropolitan or micropolitan statistical area - Pittsfield, MA Metro Area","Pittsfield, MA Metro Area",20.2,0.6
0100000US,,United States,310M300US38380,38380,"United States - In metropolitan or micropolitan statistical area - Plainview, TX Micro Area","Plainview, TX Micro Area",16.7,1.3
0100000US,,United States,310M300US38420,38420,"United States - In metropolitan or micropolitan statistical area - Platteville, WI Micro Area","Platteville, WI Micro Area",20.2,0.6
0100000US,,United States,310M300US38460,38460,"United States - In metropolitan or micropolitan statistical area - Plattsburgh, NY Micro Area","Plattsburgh, NY Micro Area",19.8,0.7
0100000US,,United States,310M300US38500,38500,"United States - In metropolitan or micropolitan statistical area - Plymouth, IN Micro Area","Plymouth, IN Micro Area",22.0,0.9
0100000US,,United States,310M300US38540,38540,"United States - In metropolitan or micropolitan statistical area - Pocatello, ID Metro Area","Pocatello, ID Metro Area",17.7,0.8
0100000US,,United States,310M300US38580,38580,"United States - In metropolitan or micropolitan statistical area - Point Pleasant, WV-OH Micro Area","Point Pleasant, WV-OH Micro Area",29.4,1.3
0100000US,,United States,310M300US38620,38620,"United States - In metropolitan or micropolitan statistical area - Ponca City, OK Micro Area","Ponca City, OK Micro Area",16.9,0.7
0100000US,,United States,310M300US38700,38700,"United States - In metropolitan or micropolitan statistical area - Pontiac, IL Micro Area","Pontiac, IL Micro Area",19.8,1.0
0100000US,,United States,310M300US38740,38740,"United States - In metropolitan or micropolitan statistical area - Poplar Bluff, MO Micro Area","Poplar Bluff, MO Micro Area",17.1,1.0
0100000US,,United States,310M300US38780,38780,"United States - In metropolitan or micropolitan statistical area - Portales, NM Micro Area","Portales, NM Micro Area",17.1,1.6
0100000US,,United States,310M300US38820,38820,"United States - In metropolitan or micropolitan statistical area - Port Angeles, WA Micro Area","Port Angeles, WA Micro Area",21.2,1.4
0100000US,,United States,310M300US38840,38840,"United States - In metropolitan or micropolitan statistical area - Port Clinton, OH Micro Area","Port Clinton, OH Micro Area",23.8,0.9
0100000US,,United States,310M300US38860,38860,"United States - In metropolitan or micropolitan statistical area - Portland-South Portland, ME Metro Area","Portland-South Portland, ME Metro Area",24.7,0.3
0100000US,,United States,310M300US38900,38900,"United States - In metropolitan or micropolitan statistical area - Portland-Vancouver-Hillsboro, OR-WA Metro Area","Portland-Vancouver-Hillsboro, OR-WA Metro Area",26.2,0.2
0100000US,,United States,310M300US38920,38920,"United States - In metropolitan or micropolitan statistical area - Port Lavaca, TX Micro Area","Port Lavaca, TX Micro Area",21.9,1.7
0100000US,,United States,310M300US38940,38940,"United States - In metropolitan or micropolitan statistical area - Port St. Lucie, FL Metro Area","Port St. Lucie, FL Metro Area",27.1,0.7
0100000US,,United States,310M300US39020,39020,"United States - In metropolitan or micropolitan statistical area - Portsmouth, OH Micro Area","Portsmouth, OH Micro Area",25.4,1.1
0100000US,,United States,310M300US39060,39060,"United States - In metropolitan or micropolitan statistical area - Pottsville, PA Micro Area","Pottsville, PA Micro Area",25.7,0.5
0100000US,,United States,310M300US39140,39140,"United States - In metropolitan or micropolitan statistical area - Prescott, AZ Metro Area","Prescott, AZ Metro Area",23.1,0.8
0100000US,,United States,310M300US39220,39220,"United States - In metropolitan or micropolitan statistical area - Price, UT Micro Area","Price, UT Micro Area",17.3,1.8
0100000US,,United States,310M300US39260,39260,"United States - In metropolitan or micropolitan statistical area - Prineville, OR Micro Area","Prineville, OR Micro Area",20.5,1.5
0100000US,,United States,310M300US39300,39300,"United States - In metropolitan or micropolitan statistical area - Providence-Warwick, RI-MA Metro Area","Providence-Warwick, RI-MA Metro Area",25.6,0.2
0100000US,,United States,310M300US39340,39340,"United States - In metropolitan or micropolitan statistical area - Provo-Orem, UT Metro Area","Provo-Orem, UT Metro Area",21.4,0.3
0100000US,,United States,310M300US39380,39380,"United States - In metropolitan or micropolitan statistical area - Pueblo, CO Metro Area","Pueblo, CO Metro Area",21.4,0.5
0100000US,,United States,310M300US39420,39420,"United States - In metropolitan or micropolitan statistical area - Pullman, WA Micro Area","Pullman, WA Micro Area",15.3,0.5
0100000US,,United States,310M300US39460,39460,"United States - In metropolitan or micropolitan statistical area - Punta Gorda, FL Metro Area","Punta Gorda, FL Metro Area",24.0,0.7
0100000US,,United States,310M300US39500,39500,"United States - In metropolitan or micropolitan statistical area - Quincy, IL-MO Micro Area","Quincy, IL-MO Micro Area",17.4,0.5
0100000US,,United States,310M300US39540,39540,"United States - In metropolitan or micropolitan statistical area - Racine, WI Metro Area","Racine, WI Metro Area",23.8,0.5
0100000US,,United States,310M300US39580,39580,"United States - In metropolitan or micropolitan statistical area - Raleigh, NC Metro Area","Raleigh, NC Metro Area",25.4,0.2
0100000US,,United States,310M300US39660,39660,"United States - In metropolitan or micropolitan statistical area - Rapid City, SD Metro Area","Rapid City, SD Metro Area",18.5,0.4
0100000US,,United States,310M300US39700,39700,"United States - In metropolitan or micropolitan statistical area - Raymondville, TX Micro Area","Raymondville, TX Micro Area",23.1,2.0
0100000US,,United States,310M300US39740,39740,"United States - In metropolitan or micropolitan statistical area - Reading, PA Metro Area","Reading, PA Metro Area",24.8,0.3
0100000US,,United States,310M300US39780,39780,"United States - In metropolitan or micropolitan statistical area - Red Bluff, CA Micro Area","Red Bluff, CA Micro Area",24.2,1.3
0100000US,,United States,310M300US39820,39820,"United States - In metropolitan or micropolitan statistical area - Redding, CA Metro Area","Redding, CA Metro Area",19.9,0.6
0100000US,,United States,310M300US39860,39860,"United States - In metropolitan or micropolitan statistical area - Red Wing, MN Micro Area","Red Wing, MN Micro Area",24.0,0.9
0100000US,,United States,310M300US39900,39900,"United States - In metropolitan or micropolitan statistical area - Reno, NV Metro Area","Reno, NV Metro Area",21.4,0.3
0100000US,,United States,310M300US39940,39940,"United States - In metropolitan or micropolitan statistical area - Rexburg, ID Micro Area","Rexburg, ID Micro Area",17.4,0.8
0100000US,,United States,310M300US39980,39980,"United States - In metropolitan or micropolitan statistical area - Richmond, IN Micro Area","Richmond, IN Micro Area",19.5,0.7
0100000US,,United States,310M300US40060,40060,"United States - In metropolitan or micropolitan statistical area - Richmond, VA Metro Area","Richmond, VA Metro Area",25.0,0.2
0100000US,,United States,310M300US40080,40080,"United States - In metropolitan or micropolitan statistical area - Richmond-Berea, KY Micro Area","Richmond-Berea, KY Micro Area",22.3,0.7
0100000US,,United States,310M300US40100,40100,"United States - In metropolitan or micropolitan statistical area - Rio Grande City, TX Micro Area","Rio Grande City, TX Micro Area",22.6,1.9
0100000US,,United States,310M300US40140,40140,"United States - In metropolitan or micropolitan statistical area - Riverside-San Bernardino-Ontario, CA Metro Area","Riverside-San Bernardino-Ontario, CA Metro Area",31.8,0.2
0100000US,,United States,310M300US40180,40180,"United States - In metropolitan or micropolitan statistical area - Riverton, WY Micro Area","Riverton, WY Micro Area",18.6,1.3
0100000US,,United States,310M300US40220,40220,"United States - In metropolitan or micropolitan statistical area - Roanoke, VA Metro Area","Roanoke, VA Metro Area",23.3,0.4
0100000US,,United States,310M300US40260,40260,"United States - In metropolitan or micropolitan statistical area - Roanoke Rapids, NC Micro Area","Roanoke Rapids, NC Micro Area",24.9,1.0
0100000US,,United States,310M300US40300,40300,"United States - In metropolitan or micropolitan statistical area - Rochelle, IL Micro Area","Rochelle, IL Micro Area",25.7,0.9
0100000US,,United States,310M300US40340,40340,"United States - In metropolitan or micropolitan statistical area - Rochester, MN Metro Area","Rochester, MN Metro Area",19.6,0.3
0100000US,,United States,310M300US40380,40380,"United States - In metropolitan or micropolitan statistical area - Rochester, NY Metro Area","Rochester, NY Metro Area",21.2,0.2
0100000US,,United States,310M300US40420,40420,"United States - In metropolitan or micropolitan statistical area - Rockford, IL Metro Area","Rockford, IL Metro Area",22.7,0.4
0100000US,,United States,310M300US40460,40460,"United States - In metropolitan or micropolitan statistical area - Rockingham, NC Micro Area","Rockingham, NC Micro Area",21.5,1.2
0100000US,,United States,310M300US40540,40540,"United States - In metropolitan or micropolitan statistical area - Rock Springs, WY Micro Area","Rock Springs, WY Micro Area",20.7,1.2
0100000US,,United States,310M300US40580,40580,"United States - In metropolitan or micropolitan statistical area - Rocky Mount, NC Metro Area","Rocky Mount, NC Metro Area",21.5,0.6
0100000US,,United States,310M300US40620,40620,"United States - In metropolitan or micropolitan statistical area - Rolla, MO Micro Area","Rolla, MO Micro Area",19.3,1.2
0100000US,,United States,310M300US40660,40660,"United States - In metropolitan or micropolitan statistical area - Rome, GA Metro Area","Rome, GA Metro Area",22.1,0.8
0100000US,,United States,310M300US40700,40700,"United States - In metropolitan or micropolitan statistical area - Roseburg, OR Micro Area","Roseburg, OR Micro Area",20.0,0.9
0100000US,,United States,310M300US40740,40740,"United States - In metropolitan or micropolitan statistical area - Roswell, NM Micro Area","Roswell, NM Micro Area",19.7,1.5
0100000US,,United States,310M300US40760,40760,"United States - In metropolitan or micropolitan statistical area - Ruidoso, NM Micro Area","Ruidoso, NM Micro Area",21.1,3.6
0100000US,,United States,310M300US40780,40780,"United States - In metropolitan or micropolitan statistical area - Russellville, AR Micro Area","Russellville, AR Micro Area",18.9,0.7
0100000US,,United States,310M300US40820,40820,"United States - In metropolitan or micropolitan statistical area - Ruston, LA Micro Area","Ruston, LA Micro Area",19.9,1.4
0100000US,,United States,310M300US40860,40860,"United States - In metropolitan or micropolitan statistical area - Rutland, VT Micro Area","Rutland, VT Micro Area",21.0,0.7
0100000US,,United States,310M300US40900,40900,"United States - In metropolitan or micropolitan statistical area - Sacramento--Roseville--Arden-Arcade, CA Metro Area","Sacramento--Roseville--Arden-Arcade, CA Metro Area",26.4,0.2
0100000US,,United States,310M300US40940,40940,"United States - In metropolitan or micropolitan statistical area - Safford, AZ Micro Area","Safford, AZ Micro Area",21.7,1.3
0100000US,,United States,310M300US40980,40980,"United States - In metropolitan or micropolitan statistical area - Saginaw, MI Metro Area","Saginaw, MI Metro Area",21.7,0.4
0100000US,,United States,310M300US41060,41060,"United States - In metropolitan or micropolitan statistical area - St. Cloud, MN Metro Area","St. Cloud, MN Metro Area",20.8,0.4
0100000US,,United States,310M300US41100,41100,"United States - In metropolitan or micropolitan statistical area - St. George, UT Metro Area","St. George, UT Metro Area",18.4,0.7
0100000US,,United States,310M300US41140,41140,"United States - In metropolitan or micropolitan statistical area - St. Joseph, MO-KS Metro Area","St. Joseph, MO-KS Metro Area",18.6,0.5
0100000US,,United States,310M300US41180,41180,"United States - In metropolitan or micropolitan statistical area - St. Louis, MO-IL Metro Area","St. Louis, MO-IL Metro Area",25.5,0.2
0100000US,,United States,310M300US41220,41220,"United States - In metropolitan or micropolitan statistical area - St. Marys, GA Micro Area","St. Marys, GA Micro Area",22.4,1.2
0100000US,,United States,310M300US41260,41260,"United States - In metropolitan or micropolitan statistical area - St. Marys, PA Micro Area","St. Marys, PA Micro Area",18.4,0.9
0100000US,,United States,310M300US41400,41400,"United States - In metropolitan or micropolitan statistical area - Salem, OH Micro Area","Salem, OH Micro Area",25.3,0.9
0100000US,,United States,310M300US41420,41420,"United States - In metropolitan or micropolitan statistical area - Salem, OR Metro Area","Salem, OR Metro Area",23.3,0.4
0100000US,,United States,310M300US41460,41460,"United States - In metropolitan or micropolitan statistical area - Salina, KS Micro Area","Salina, KS Micro Area",15.4,0.7
0100000US,,United States,310M300US41500,41500,"United States - In metropolitan or micropolitan statistical area - Salinas, CA Metro Area","Salinas, CA Metro Area",22.5,0.4
0100000US,,United States,310M300US41540,41540,"United States - In metropolitan or micropolitan statistical area - Salisbury, MD-DE Metro Area","Salisbury, MD-DE Metro Area",24.1,0.4
0100000US,,United States,310M300US41620,41620,"United States - In metropolitan or micropolitan statistical area - Salt Lake City, UT Metro Area","Salt Lake City, UT Metro Area",22.5,0.2
0100000US,,United States,310M300US41660,41660,"United States - In metropolitan or micropolitan statistical area - San Angelo, TX Metro Area","San Angelo, TX Metro Area",17.9,0.7
0100000US,,United States,310M300US41700,41700,"United States - In metropolitan or micropolitan statistical area - San Antonio-New Braunfels, TX Metro Area","San Antonio-New Braunfels, TX Metro Area",25.7,0.2
0100000US,,United States,310M300US41740,41740,"United States - In metropolitan or micropolitan statistical area - San Diego-Carlsbad, CA Metro Area","San Diego-Carlsbad, CA Metro Area",25.3,0.1
0100000US,,United States,310M300US41760,41760,"United States - In metropolitan or micropolitan statistical area - Sandpoint, ID Micro Area","Sandpoint, ID Micro Area",25.0,1.7
0100000US,,United States,310M300US41780,41780,"United States - In metropolitan or micropolitan statistical area - Sandusky, OH Micro Area","Sandusky, OH Micro Area",21.0,0.8
0100000US,,United States,310M300US41820,41820,"United States - In metropolitan or micropolitan statistical area - Sanford, NC Micro Area","Sanford, NC Micro Area",23.5,0.9
0100000US,,United States,310M300US41860,41860,"United States - In metropolitan or micropolitan statistical area - San Francisco-Oakland-Hayward, CA Metro Area","San Francisco-Oakland-Hayward, CA Metro Area",32.1,0.1
0100000US,,United States,314M300US4186036084,4186036084,"United States - In metropolitan or micropolitan statistical area - San Francisco-Oakland-Hayward, CA Metro Area - Oakland-Hayward-Berkeley, CA Metro Division","Oakland-Hayward-Berkeley, CA Metro Division",33.5,0.2
0100000US,,United States,314M300US4186041884,4186041884,"United States - In metropolitan or micropolitan statistical area - San Francisco-Oakland-Hayward, CA Metro Area - San Francisco-Redwood City-South San Francisco, CA Metro Division","San Francisco-Redwood City-South San Francisco, CA Metro Division",30.2,0.2
0100000US,,United States,314M300US4186042034,4186042034,"United States - In metropolitan or micropolitan statistical area - San Francisco-Oakland-Hayward, CA Metro Area - San Rafael, CA Metro Division","San Rafael, CA Metro Division",31.0,0.5
0100000US,,United States,310M300US41940,41940,"United States - In metropolitan or micropolitan statistical area - San Jose-Sunnyvale-Santa Clara, CA Metro Area","San Jose-Sunnyvale-Santa Clara, CA Metro Area",27.3,0.2
0100000US,,United States,310M300US42020,42020,"United States - In metropolitan or micropolitan statistical area - San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area","San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",22.0,0.5
0100000US,,United States,310M300US42100,42100,"United States - In metropolitan or micropolitan statistical area - Santa Cruz-Watsonville, CA Metro Area","Santa Cruz-Watsonville, CA Metro Area",26.2,0.5
0100000US,,United States,310M300US42140,42140,"United States - In metropolitan or micropolitan statistical area - Santa Fe, NM Metro Area","Santa Fe, NM Metro Area",22.2,0.5
0100000US,,United States,310M300US42200,42200,"United States - In metropolitan or micropolitan statistical area - Santa Maria-Santa Barbara, CA Metro Area","Santa Maria-Santa Barbara, CA Metro Area",19.2,0.3
0100000US,,United States,310M300US42220,42220,"United States - In metropolitan or micropolitan statistical area - Santa Rosa, CA Metro Area","Santa Rosa, CA Metro Area",25.0,0.4
0100000US,,United States,310M300US42300,42300,"United States - In metropolitan or micropolitan statistical area - Sault Ste. Marie, MI Micro Area","Sault Ste. Marie, MI Micro Area",16.8,0.7
0100000US,,United States,310M300US42340,42340,"United States - In metropolitan or micropolitan statistical area - Savannah, GA Metro Area","Savannah, GA Metro Area",23.6,0.4
0100000US,,United States,310M300US42380,42380,"United States - In metropolitan or micropolitan statistical area - Sayre, PA Micro Area","Sayre, PA Micro Area",22.7,0.6
0100000US,,United States,310M300US42420,42420,"United States - In metropolitan or micropolitan statistical area - Scottsbluff, NE Micro Area","Scottsbluff, NE Micro Area",15.7,0.9
0100000US,,United States,310M300US42460,42460,"United States - In metropolitan or micropolitan statistical area - Scottsboro, AL Micro Area","Scottsboro, AL Micro Area",25.4,1.0
0100000US,,United States,310M300US42540,42540,"United States - In metropolitan or micropolitan statistical area - Scranton--Wilkes-Barre--Hazleton, PA Metro Area","Scranton--Wilkes-Barre--Hazleton, PA Metro Area",21.7,0.2
0100000US,,United States,310M300US42620,42620,"United States - In metropolitan or micropolitan statistical area - Searcy, AR Micro Area","Searcy, AR Micro Area",23.6,0.9
0100000US,,United States,310M300US42660,42660,"United States - In metropolitan or micropolitan statistical area - Seattle-Tacoma-Bellevue, WA Metro Area","Seattle-Tacoma-Bellevue, WA Metro Area",29.6,0.1
0100000US,,United States,314M300US4266042644,4266042644,"United States - In metropolitan or micropolitan statistical area - Seattle-Tacoma-Bellevue, WA Metro Area - Seattle-Bellevue-Everett, WA Metro Division","Seattle-Bellevue-Everett, WA Metro Division",29.3,0.1
0100000US,,United States,314M300US4266045104,4266045104,"United States - In metropolitan or micropolitan statistical area - Seattle-Tacoma-Bellevue, WA Metro Area - Tacoma-Lakewood, WA Metro Division","Tacoma-Lakewood, WA Metro Division",30.5,0.3
0100000US,,United States,310M300US42680,42680,"United States - In metropolitan or micropolitan statistical area - Sebastian-Vero Beach, FL Metro Area","Sebastian-Vero Beach, FL Metro Area",22.2,0.7
0100000US,,United States,310M300US42700,42700,"United States - In metropolitan or micropolitan statistical area - Sebring, FL Metro Area","Sebring, FL Metro Area",20.4,0.8
0100000US,,United States,310M300US42740,42740,"United States - In metropolitan or micropolitan statistical area - Sedalia, MO Micro Area","Sedalia, MO Micro Area",18.5,0.9
0100000US,,United States,310M300US42780,42780,"United States - In metropolitan or micropolitan statistical area - Selinsgrove, PA Micro Area","Selinsgrove, PA Micro Area",23.2,0.9
0100000US,,United States,310M300US42820,42820,"United States - In metropolitan or micropolitan statistical area - Selma, AL Micro Area","Selma, AL Micro Area",22.4,1.4
0100000US,,United States,310M300US42860,42860,"United States - In metropolitan or micropolitan statistical area - Seneca, SC Micro Area","Seneca, SC Micro Area",24.7,1.2
0100000US,,United States,310M300US42900,42900,"United States - In metropolitan or micropolitan statistical area - Seneca Falls, NY Micro Area","Seneca Falls, NY Micro Area",22.7,0.9
0100000US,,United States,310M300US42940,42940,"United States - In metropolitan or micropolitan statistical area - Sevierville, TN Micro Area","Sevierville, TN Micro Area",25.4,0.9
0100000US,,United States,310M300US42980,42980,"United States - In metropolitan or micropolitan statistical area - Seymour, IN Micro Area","Seymour, IN Micro Area",20.3,0.9
0100000US,,United States,310M300US43020,43020,"United States - In metropolitan or micropolitan statistical area - Shawano, WI Micro Area","Shawano, WI Micro Area",22.1,0.5
0100000US,,United States,310M300US43060,43060,"United States - In metropolitan or micropolitan statistical area - Shawnee, OK Micro Area","Shawnee, OK Micro Area",23.4,0.7
0100000US,,United States,310M300US43100,43100,"United States - In metropolitan or micropolitan statistical area - Sheboygan, WI Metro Area","Sheboygan, WI Metro Area",18.2,0.4
0100000US,,United States,310M300US43140,43140,"United States - In metropolitan or micropolitan statistical area - Shelby, NC Micro Area","Shelby, NC Micro Area",23.4,0.7
0100000US,,United States,310M300US43180,43180,"United States - In metropolitan or micropolitan statistical area - Shelbyville, TN Micro Area","Shelbyville, TN Micro Area",25.1,1.5
0100000US,,United States,310M300US43220,43220,"United States - In metropolitan or micropolitan statistical area - Shelton, WA Micro Area","Shelton, WA Micro Area",31.9,1.7
0100000US,,United States,310M300US43260,43260,"United States - In metropolitan or micropolitan statistical area - Sheridan, WY Micro Area","Sheridan, WY Micro Area",16.5,1.3
0100000US,,United States,310M300US43300,43300,"United States - In metropolitan or micropolitan statistical area - Sherman-Denison, TX Metro Area","Sherman-Denison, TX Metro Area",24.7,0.7
0100000US,,United States,310M300US43320,43320,"United States - In metropolitan or micropolitan statistical area - Show Low, AZ Micro Area","Show Low, AZ Micro Area",21.9,1.2
0100000US,,United States,310M300US43340,43340,"United States - In metropolitan or micropolitan statistical area - Shreveport-Bossier City, LA Metro Area","Shreveport-Bossier City, LA Metro Area",21.8,0.4
0100000US,,United States,310M300US43380,43380,"United States - In metropolitan or micropolitan statistical area - Sidney, OH Micro Area","Sidney, OH Micro Area",17.7,0.7
0100000US,,United States,310M300US43420,43420,"United States - In metropolitan or micropolitan statistical area - Sierra Vista-Douglas, AZ Metro Area","Sierra Vista-Douglas, AZ Metro Area",19.5,0.6
0100000US,,United States,310M300US43460,43460,"United States - In metropolitan or micropolitan statistical area - Sikeston, MO Micro Area","Sikeston, MO Micro Area",19.0,1.4
0100000US,,United States,310M300US43500,43500,"United States - In metropolitan or micropolitan statistical area - Silver City, NM Micro Area","Silver City, NM Micro Area",16.5,1.2
0100000US,,United States,310M300US43580,43580,"United States - In metropolitan or micropolitan statistical area - Sioux City, IA-NE-SD Metro Area","Sioux City, IA-NE-SD Metro Area",17.8,0.3
0100000US,,United States,310M300US43620,43620,"United States - In metropolitan or micropolitan statistical area - Sioux Falls, SD Metro Area","Sioux Falls, SD Metro Area",18.5,0.4
0100000US,,United States,310M300US43660,43660,"United States - In metropolitan or micropolitan statistical area - Snyder, TX Micro Area","Snyder, TX Micro Area",15.9,1.6
0100000US,,United States,310M300US43700,43700,"United States - In metropolitan or micropolitan statistical area - Somerset, KY Micro Area","Somerset, KY Micro Area",20.4,0.9
0100000US,,United States,310M300US43740,43740,"United States - In metropolitan or micropolitan statistical area - Somerset, PA Micro Area","Somerset, PA Micro Area",23.9,0.7
0100000US,,United States,310M300US43760,43760,"United States - In metropolitan or micropolitan statistical area - Sonora, CA Micro Area","Sonora, CA Micro Area",27.3,2.2
0100000US,,United States,310M300US43780,43780,"United States - In metropolitan or micropolitan statistical area - South Bend-Mishawaka, IN-MI Metro Area","South Bend-Mishawaka, IN-MI Metro Area",21.7,0.3
0100000US,,United States,310M300US43900,43900,"United States - In metropolitan or micropolitan statistical area - Spartanburg, SC Metro Area","Spartanburg, SC Metro Area",23.1,0.4
0100000US,,United States,310M300US43940,43940,"United States - In metropolitan or micropolitan statistical area - Spearfish, SD Micro Area","Spearfish, SD Micro Area",16.9,1.2
0100000US,,United States,310M300US43980,43980,"United States - In metropolitan or micropolitan statistical area - Spencer, IA Micro Area","Spencer, IA Micro Area",15.3,1.1
0100000US,,United States,310M300US44020,44020,"United States - In metropolitan or micropolitan statistical area - Spirit Lake, IA Micro Area","Spirit Lake, IA Micro Area",15.8,0.9
0100000US,,United States,310M300US44060,44060,"United States - In metropolitan or micropolitan statistical area - Spokane-Spokane Valley, WA Metro Area","Spokane-Spokane Valley, WA Metro Area",21.9,0.3
0100000US,,United States,310M300US44100,44100,"United States - In metropolitan or micropolitan statistical area - Springfield, IL Metro Area","Springfield, IL Metro Area",19.6,0.4
0100000US,,United States,310M300US44140,44140,"United States - In metropolitan or micropolitan statistical area - Springfield, MA Metro Area","Springfield, MA Metro Area",22.6,0.2
0100000US,,United States,310M300US44180,44180,"United States - In metropolitan or micropolitan statistical area - Springfield, MO Metro Area","Springfield, MO Metro Area",21.8,0.3
0100000US,,United States,310M300US44220,44220,"United States - In metropolitan or micropolitan statistical area - Springfield, OH Metro Area","Springfield, OH Metro Area",22.1,0.5
0100000US,,United States,310M300US44260,44260,"United States - In metropolitan or micropolitan statistical area - Starkville, MS Micro Area","Starkville, MS Micro Area",18.4,1.8
0100000US,,United States,310M300US44300,44300,"United States - In metropolitan or micropolitan statistical area - State College, PA Metro Area","State College, PA Metro Area",20.5,0.6
0100000US,,United States,310M300US44340,44340,"United States - In metropolitan or micropolitan statistical area - Statesboro, GA Micro Area","Statesboro, GA Micro Area",20.9,1.0
0100000US,,United States,310M300US44420,44420,"United States - In metropolitan or micropolitan statistical area - Staunton-Waynesboro, VA Metro Area","Staunton-Waynesboro, VA Metro Area",22.4,0.6
0100000US,,United States,310M300US44460,44460,"United States - In metropolitan or micropolitan statistical area - Steamboat Springs, CO Micro Area","Steamboat Springs, CO Micro Area",17.0,0.7
0100000US,,United States,310M300US44500,44500,"United States - In metropolitan or micropolitan statistical area - Stephenville, TX Micro Area","Stephenville, TX Micro Area",19.5,1.8
0100000US,,United States,310M300US44540,44540,"United States - In metropolitan or micropolitan statistical area - Sterling, CO Micro Area","Sterling, CO Micro Area",17.2,2.1
0100000US,,United States,310M300US44580,44580,"United States - In metropolitan or micropolitan statistical area - Sterling, IL Micro Area","Sterling, IL Micro Area",19.1,0.8
0100000US,,United States,310M300US44620,44620,"United States - In metropolitan or micropolitan statistical area - Stevens Point, WI Micro Area","Stevens Point, WI Micro Area",18.8,0.5
0100000US,,United States,310M300US44660,44660,"United States - In metropolitan or micropolitan statistical area - Stillwater, OK Micro Area","Stillwater, OK Micro Area",17.1,0.8
0100000US,,United States,310M300US44700,44700,"United States - In metropolitan or micropolitan statistical area - Stockton-Lodi, CA Metro Area","Stockton-Lodi, CA Metro Area",31.2,0.5
0100000US,,United States,310M300US44740,44740,"United States - In metropolitan or micropolitan statistical area - Storm Lake, IA Micro Area","Storm Lake, IA Micro Area",14.4,1.0
0100000US,,United States,310M300US44780,44780,"United States - In metropolitan or micropolitan statistical area - Sturgis, MI Micro Area","Sturgis, MI Micro Area",21.8,0.7
0100000US,,United States,310M300US44860,44860,"United States - In metropolitan or micropolitan statistical area - Sulphur Springs, TX Micro Area","Sulphur Springs, TX Micro Area",23.0,1.3
0100000US,,United States,310M300US44900,44900,"United States - In metropolitan or micropolitan statistical area - Summerville, GA Micro Area","Summerville, GA Micro Area",25.3,2.2
0100000US,,United States,310M300US44920,44920,"United States - In metropolitan or micropolitan statistical area - Summit Park, UT Micro Area","Summit Park, UT Micro Area",24.4,0.9
0100000US,,United States,310M300US44940,44940,"United States - In metropolitan or micropolitan statistical area - Sumter, SC Metro Area","Sumter, SC Metro Area",22.4,0.9
0100000US,,United States,310M300US44980,44980,"United States - In metropolitan or micropolitan statistical area - Sunbury, PA Micro Area","Sunbury, PA Micro Area",23.8,0.6
